what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314105444771
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105449815
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105456821
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105461115
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105466797
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105470466
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105478897
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1314105484034
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314105494149
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1314105497109
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105499072
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105500123
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105500453
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105502965
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105504916
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105508446
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105508830
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105509885
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105518592
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105519443
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105523737
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105524660
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105527995
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105530028
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105530511
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105531541
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1314105531958
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1314105537947
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105539715
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105541633
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314105551214
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314105557573
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314105560854
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314105565811
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314105569465
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105571750
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105573212
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1314105574654
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314105575308
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105577383
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105580664
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105584765
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105586013
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314105591826
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314105593114
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1314105598356
opened,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314105599812
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314105599936
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314105603623
closed,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314105603623
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314105608208
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314105609594
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105612173
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105618157
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314105627719
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314105654908
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314105656318
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314105659213
opened,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314105687001
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314105687044
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314105689029
closed,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314105689029
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105690754
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314106522060
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314106526033
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314106527499
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314106536800
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314106537886
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314106544971
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314106545752
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314106562467
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314106589629
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314106590684
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314106591860
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314106594848
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314106596671
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314106620435
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314106621948
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314106625031
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1314106632146
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314106632418
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314106641995
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314106644925
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314106645675
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314106652323
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314106656140
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314106666949
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314106668288
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314106670674
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314106677988
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314106678511
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314106689370
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314106693922
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314106696045
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314106709036
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314106711834
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314106712631
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1314106713231
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314106715417
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314106716626
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314106721910
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314106723904
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314106780606
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314106784078
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314106786325
